event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps
1770280174608_mirror_reversal_86305_86310,2026-02-05T08:29:34.608000+00:00,1770280174608,Feb-4-6,mirror_reversal,86305_86310,TP,0.85,Under 2.9s (439ms) = wash (user-learned),439,0.0,0.491073,5,,,,,,
1770280175845_mirror_reversal_86321_86323,2026-02-05T08:29:35.845000+00:00,1770280175845,Feb-4-6,mirror_reversal,86321_86323,TP,0.85,Under 2.9s (145ms) = wash (user-learned),145,0.5473,0.014033,2,,,,,,
1770280175845_mirror_reversal_86321_86324,2026-02-05T08:29:35.845000+00:00,1770280175845,Feb-4-6,mirror_reversal,86321_86324,TP,0.85,Under 2.9s (145ms) = wash (user-learned),145,0.5473,0.014033,3,,,,,,
1770280192722_mirror_reversal_86383_86388,2026-02-05T08:29:52.722000+00:00,1770280192722,Feb-4-6,mirror_reversal,86383_86388,TP,0.85,Under 2.9s (1314ms) = wash (user-learned),1314,0.3879,0.490889,5,,,,,,
1770280193943_mirror_reversal_86388_86392,2026-02-05T08:29:53.943000+00:00,1770280193943,Feb-4-6,mirror_reversal,86388_86392,TP,0.85,Under 2.9s (1221ms) = wash (user-learned),1221,0.3833,0.014025,4,,,,,,
1770280193945_mirror_reversal_86388_86393,2026-02-05T08:29:53.945000+00:00,1770280193945,Feb-4-6,mirror_reversal,86388_86393,TP,0.85,Under 2.9s (1223ms) = wash (user-learned),1223,0.381,0.266473,5,,,,,,
1770280229746_mirror_reversal_86659_86662,2026-02-05T08:30:29.746000+00:00,1770280229746,Feb-4-6,mirror_reversal,86659_86662,TP,0.85,Under 2.9s (571ms) = wash (user-learned),571,0.0,0.238142,3,,,,,,
1770280252244_mirror_reversal_86764_86767,2026-02-05T08:30:52.244000+00:00,1770280252244,Feb-4-6,mirror_reversal,86764_86767,TP,0.85,Under 2.9s (1393ms) = wash (user-learned),1393,0.0,0.013999,3,,,,,,
1770280293629_mirror_reversal_87069_87071,2026-02-05T08:31:33.629000+00:00,1770280293629,Feb-4-6,mirror_reversal,87069_87071,TP,0.85,Under 2.9s (949ms) = wash (user-learned),949,0.0,0.64337,2,,,,,,
1770280293629_mirror_reversal_87070_87071,2026-02-05T08:31:33.629000+00:00,1770280293629,Feb-4-6,mirror_reversal,87070_87071,TP,0.85,Under 2.9s (945ms) = wash (user-learned),945,0.0666,0.489525,1,,,,,,
1770280295254_mirror_reversal_87108_87110,2026-02-05T08:31:35.254000+00:00,1770280295254,Feb-4-6,mirror_reversal,87108_87110,TP,0.85,Under 2.9s (119ms) = wash (user-learned),119,0.0001,0.139844,2,,,,,,
1770280310007_mirror_reversal_87228_87231,2026-02-05T08:31:50.007000+00:00,1770280310007,Feb-4-6,mirror_reversal,87228_87231,TP,0.95,Ultra-fast (42ms) + similar amount = wash,42,0.0,0.475538,3,,,,,,
1770280312455_mirror_reversal_87272_87277,2026-02-05T08:31:52.455000+00:00,1770280312455,Feb-4-6,mirror_reversal,87272_87277,TP,0.85,Under 2.9s (299ms) = wash (user-learned),299,0.0711,0.083963,5,,,,,,
1770280313407_mirror_reversal_87281_87286,2026-02-05T08:31:53.407000+00:00,1770280313407,Feb-4-6,mirror_reversal,87281_87286,TP,0.85,Under 2.9s (804ms) = wash (user-learned),804,0.0023,0.489807,5,,,,,,
1770280320324_mirror_reversal_87299_87304,2026-02-05T08:32:00.324000+00:00,1770280320324,Feb-4-6,mirror_reversal,87299_87304,TP,0.85,Under 2.9s (2740ms) = wash (user-learned),2740,0.0023,0.013993,5,,,,,,
1770280320324_mirror_reversal_87300_87304,2026-02-05T08:32:00.324000+00:00,1770280320324,Feb-4-6,mirror_reversal,87300_87304,TP,0.85,Under 2.9s (2430ms) = wash (user-learned),2430,0.0,0.265872,4,,,,,,
1770280320329_mirror_reversal_87300_87305,2026-02-05T08:32:00.329000+00:00,1770280320329,Feb-4-6,mirror_reversal,87300_87305,TP,0.85,Under 2.9s (2435ms) = wash (user-learned),2435,0.0023,0.503764,5,,,,,,
1770280329866_mirror_reversal_87377_87380,2026-02-05T08:32:09.866000+00:00,1770280329866,Feb-4-6,mirror_reversal,87377_87380,TP,0.9,Ultra-fast (54ms) = wash,54,1.0,0.433735,3,,,,,,
1770280330110_mirror_reversal_87377_87382,2026-02-05T08:32:10.110000+00:00,1770280330110,Feb-4-6,mirror_reversal,87377_87382,TP,0.85,Under 2.9s (298ms) = wash (user-learned),298,1.0,0.433735,5,,,,,,
1770280338240_mirror_reversal_87419_87423,2026-02-05T08:32:18.240000+00:00,1770280338240,Feb-4-6,mirror_reversal,87419_87423,TP,0.85,Under 2.9s (809ms) = wash (user-learned),809,0.0,0.027979,4,,,,,,
1770280338240_mirror_reversal_87420_87423,2026-02-05T08:32:18.240000+00:00,1770280338240,Feb-4-6,mirror_reversal,87420_87423,TP,0.85,Under 2.9s (809ms) = wash (user-learned),809,0.0,0.027979,3,,,,,,
1770280338240_mirror_reversal_87419_87424,2026-02-05T08:32:18.240000+00:00,1770280338240,Feb-4-6,mirror_reversal,87419_87424,TP,0.85,Under 2.9s (809ms) = wash (user-learned),809,0.0,0.027979,5,,,,,,
1770280338240_mirror_reversal_87420_87424,2026-02-05T08:32:18.240000+00:00,1770280338240,Feb-4-6,mirror_reversal,87420_87424,TP,0.85,Under 2.9s (809ms) = wash (user-learned),809,0.0,0.027979,4,,,,,,
1770280342901_mirror_reversal_87481_87483,2026-02-05T08:32:22.901000+00:00,1770280342901,Feb-4-6,mirror_reversal,87481_87483,TP,0.85,Under 2.9s (1197ms) = wash (user-learned),1197,0.0,0.097958,2,,,,,,
1770280367463_mirror_reversal_87675_87680,2026-02-05T08:32:47.463000+00:00,1770280367463,Feb-4-6,mirror_reversal,87675_87680,TP,0.85,Under 2.9s (1000ms) = wash (user-learned),1000,0.0046,0.028005,5,,,,,,
1770280381576_mirror_reversal_87735_87737,2026-02-05T08:33:01.576000+00:00,1770280381576,Feb-4-6,mirror_reversal,87735_87737,TP,0.85,Under 2.9s (635ms) = wash (user-learned),635,0.0,0.252036,2,,,,,,
1770280381597_mirror_reversal_87735_87738,2026-02-05T08:33:01.597000+00:00,1770280381597,Feb-4-6,mirror_reversal,87735_87738,TP,0.85,Under 2.9s (656ms) = wash (user-learned),656,0.0023,0.504066,3,,,,,,
1770280384574_mirror_reversal_87739_87743,2026-02-05T08:33:04.574000+00:00,1770280384574,Feb-4-6,mirror_reversal,87739_87743,TP,0.85,Under 2.9s (2916ms) = wash (user-learned),2916,0.0023,0.0,4,,,,,,
1770280384574_mirror_reversal_87740_87743,2026-02-05T08:33:04.574000+00:00,1770280384574,Feb-4-6,mirror_reversal,87740_87743,TP,0.85,Under 2.9s (2312ms) = wash (user-learned),2312,0.0,0.252005,3,,,,,,
1770280389168_mirror_reversal_87761_87765,2026-02-05T08:33:09.168000+00:00,1770280389168,Feb-4-6,mirror_reversal,87761_87765,TP,0.95,Ultra-fast (29ms) + similar amount = wash,29,0.0023,0.434086,4,,,,,,
1770280389168_mirror_reversal_87762_87765,2026-02-05T08:33:09.168000+00:00,1770280389168,Feb-4-6,mirror_reversal,87762_87765,TP,0.95,Ultra-fast (29ms) + similar amount = wash,29,0.0023,0.434086,3,,,,,,
1770280389168_mirror_reversal_87763_87765,2026-02-05T08:33:09.168000+00:00,1770280389168,Feb-4-6,mirror_reversal,87763_87765,TP,0.95,Ultra-fast (27ms) + similar amount = wash,27,0.0023,0.392079,2,,,,,,
1770280389335_mirror_reversal_87765_87769,2026-02-05T08:33:09.335000+00:00,1770280389335,Feb-4-6,mirror_reversal,87765_87769,TP,0.85,Under 2.9s (167ms) = wash (user-learned),167,0.0046,0.112025,4,,,,,,
1770280399106_mirror_reversal_87825_87830,2026-02-05T08:33:19.106000+00:00,1770280399106,Feb-4-6,mirror_reversal,87825_87830,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.0,0.630125,5,,,,,,
1770280399106_mirror_reversal_87826_87830,2026-02-05T08:33:19.106000+00:00,1770280399106,Feb-4-6,mirror_reversal,87826_87830,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.0,0.630125,4,,,,,,
1770280403211_mirror_reversal_87873_87875,2026-02-05T08:33:23.211000+00:00,1770280403211,Feb-4-6,mirror_reversal,87873_87875,TP,0.85,Under 2.9s (174ms) = wash (user-learned),174,0.6712,0.014004,2,,,,,,
1770280435210_mirror_reversal_88051_88055,2026-02-05T08:33:55.210000+00:00,1770280435210,Feb-4-6,mirror_reversal,88051_88055,TP,0.85,Under 2.9s (1248ms) = wash (user-learned),1248,0.0,0.014009,4,,,,,,
1770280446471_mirror_reversal_88163_88165,2026-02-05T08:34:06.471000+00:00,1770280446471,Feb-4-6,mirror_reversal,88163_88165,TP,0.85,Under 2.9s (1093ms) = wash (user-learned),1093,0.0,0.252232,2,,,,,,
1770280446471_mirror_reversal_88164_88166,2026-02-05T08:34:06.471000+00:00,1770280446471,Feb-4-6,mirror_reversal,88164_88166,TP,0.85,Under 2.9s (1093ms) = wash (user-learned),1093,0.0,0.252232,2,,,,,,
1770280542646_mirror_reversal_88714_88715,2026-02-05T08:35:42.646000+00:00,1770280542646,Feb-4-6,mirror_reversal,88714_88715,TP,0.95,Ultra-fast (2ms) + similar amount = wash,2,0.071,0.014019,1,,,,,,
1770280563444_mirror_reversal_88828_88830,2026-02-05T08:36:03.444000+00:00,1770280563444,Feb-4-6,mirror_reversal,88828_88830,TP,0.85,Under 2.9s (259ms) = wash (user-learned),259,0.4972,0.434406,2,,,,,,
1770280564652_mirror_reversal_88829_88834,2026-02-05T08:36:04.652000+00:00,1770280564652,Feb-4-6,mirror_reversal,88829_88834,TP,0.85,Under 2.9s (1461ms) = wash (user-learned),1461,0.0,0.252232,5,,,,,,
1770280643416_mirror_reversal_89393_89397,2026-02-05T08:37:23.416000+00:00,1770280643416,Feb-4-6,mirror_reversal,89393_89397,TP,0.85,Under 2.9s (1187ms) = wash (user-learned),1187,0.0,0.238501,4,,,,,,
1770280643891_mirror_reversal_89393_89398,2026-02-05T08:37:23.891000+00:00,1770280643891,Feb-4-6,mirror_reversal,89393_89398,TP,0.85,Under 2.9s (1662ms) = wash (user-learned),1662,0.0023,0.491037,5,,,,,,
1770280648585_mirror_reversal_89417_89419,2026-02-05T08:37:28.585000+00:00,1770280648585,Feb-4-6,mirror_reversal,89417_89419,TP,0.85,Under 2.9s (1812ms) = wash (user-learned),1812,0.0,0.014032,2,,,,,,
1770280653567_mirror_reversal_89436_89441,2026-02-05T08:37:33.567000+00:00,1770280653567,Feb-4-6,mirror_reversal,89436_89441,TP,0.85,Under 2.9s (2221ms) = wash (user-learned),2221,0.4749,0.715413,5,,,,,,
1770280729078_mirror_reversal_89897_89899,2026-02-05T08:38:49.078000+00:00,1770280729078,Feb-4-6,mirror_reversal,89897_89899,TP,0.85,Under 2.9s (748ms) = wash (user-learned),748,0.0,0.238261,2,,,,,,
1770280729116_mirror_reversal_89897_89900,2026-02-05T08:38:49.116000+00:00,1770280729116,Feb-4-6,mirror_reversal,89897_89900,TP,0.85,Under 2.9s (786ms) = wash (user-learned),786,0.0023,0.490532,3,,,,,,
1770280742192_mirror_reversal_89955_89956,2026-02-05T08:39:02.192000+00:00,1770280742192,Feb-4-6,mirror_reversal,89955_89956,TP,0.85,Under 2.9s (1033ms) = wash (user-learned),1033,0.0,0.252169,1,,,,,,
1770280742847_mirror_reversal_89956_89961,2026-02-05T08:39:02.847000+00:00,1770280742847,Feb-4-6,mirror_reversal,89956_89961,TP,0.85,Under 2.9s (655ms) = wash (user-learned),655,0.0023,0.504344,5,,,,,,
1770280744519_mirror_reversal_89974_89976,2026-02-05T08:39:04.519000+00:00,1770280744519,Feb-4-6,mirror_reversal,89974_89976,TP,0.85,Under 2.9s (103ms) = wash (user-learned),103,0.307,0.448309,2,,,,,,
1770280754405_mirror_reversal_89988_89991,2026-02-05T08:39:14.405000+00:00,1770280754405,Feb-4-6,mirror_reversal,89988_89991,TP,0.85,Under 2.9s (2255ms) = wash (user-learned),2255,0.0,0.252188,3,,,,,,
1770280802657_mirror_reversal_90229_90234,2026-02-05T08:40:02.657000+00:00,1770280802657,Feb-4-6,mirror_reversal,90229_90234,TP,0.85,Under 2.9s (127ms) = wash (user-learned),127,0.0642,0.462152,5,,,,,,
1770280802657_mirror_reversal_90230_90234,2026-02-05T08:40:02.657000+00:00,1770280802657,Feb-4-6,mirror_reversal,90230_90234,TP,0.85,Under 2.9s (127ms) = wash (user-learned),127,0.0642,0.462152,4,,,,,,
1770280804054_mirror_reversal_90232_90235,2026-02-05T08:40:04.054000+00:00,1770280804054,Feb-4-6,mirror_reversal,90232_90235,TP,0.85,Under 2.9s (1524ms) = wash (user-learned),1524,0.0167,0.070024,3,,,,,,
1770280829412_mirror_reversal_90365_90369,2026-02-05T08:40:29.412000+00:00,1770280829412,Feb-4-6,mirror_reversal,90365_90369,TP,0.85,Under 2.9s (2150ms) = wash (user-learned),2150,0.071,0.826677,4,,,,,,
1770280829412_mirror_reversal_90366_90369,2026-02-05T08:40:29.412000+00:00,1770280829412,Feb-4-6,mirror_reversal,90366_90369,TP,0.85,Under 2.9s (2147ms) = wash (user-learned),2147,0.071,0.378318,3,,,,,,
1770280848511_mirror_reversal_90513_90515,2026-02-05T08:40:48.511000+00:00,1770280848511,Feb-4-6,mirror_reversal,90513_90515,TP,0.85,Under 2.9s (1997ms) = wash (user-learned),1997,0.0023,0.070038,2,,,,,,
1770280848511_mirror_reversal_90514_90515,2026-02-05T08:40:48.511000+00:00,1770280848511,Feb-4-6,mirror_reversal,90514_90515,TP,0.85,Under 2.9s (1972ms) = wash (user-learned),1972,0.0,0.322169,1,,,,,,
1770280848937_mirror_reversal_90513_90517,2026-02-05T08:40:48.937000+00:00,1770280848937,Feb-4-6,mirror_reversal,90513_90517,TP,0.85,Under 2.9s (2423ms) = wash (user-learned),2423,0.0,0.252138,4,,,,,,
1770280848937_mirror_reversal_90514_90517,2026-02-05T08:40:48.937000+00:00,1770280848937,Feb-4-6,mirror_reversal,90514_90517,TP,0.85,Under 2.9s (2398ms) = wash (user-learned),2398,0.0023,0.504269,3,,,,,,
1770280859401_mirror_reversal_90603_90605,2026-02-05T08:40:59.401000+00:00,1770280859401,Feb-4-6,mirror_reversal,90603_90605,TP,0.85,Under 2.9s (2137ms) = wash (user-learned),2137,0.3781,0.266192,2,,,,,,
1770280938204_mirror_reversal_91014_91018,2026-02-05T08:42:18.204000+00:00,1770280938204,Feb-4-6,mirror_reversal,91014_91018,TP,0.85,Under 2.9s (2500ms) = wash (user-learned),2500,0.0365,0.252138,4,,,,,,
1770280952100_mirror_reversal_91118_91120,2026-02-05T08:42:32.100000+00:00,1770280952100,Feb-4-6,mirror_reversal,91118_91120,TP,0.85,Under 2.9s (1953ms) = wash (user-learned),1953,0.0,0.014014,2,,,,,,
1770280992404_mirror_reversal_91320_91325,2026-02-05T08:43:12.404000+00:00,1770280992404,Feb-4-6,mirror_reversal,91320_91325,TP,0.85,Under 2.9s (899ms) = wash (user-learned),899,0.0,0.252283,5,,,,,,
1770281083133_mirror_reversal_91743_91746,2026-02-05T08:44:43.133000+00:00,1770281083133,Feb-4-6,mirror_reversal,91743_91746,TP,0.85,Under 2.9s (820ms) = wash (user-learned),820,0.8751,0.014024,3,,,,,,
1770281131664_mirror_reversal_92127_92130,2026-02-05T08:45:31.664000+00:00,1770281131664,Feb-4-6,mirror_reversal,92127_92130,TP,0.85,Under 2.9s (765ms) = wash (user-learned),765,0.8628,0.815052,3,,,,,,
1770281134357_mirror_reversal_92140_92145,2026-02-05T08:45:34.357000+00:00,1770281134357,Feb-4-6,mirror_reversal,92140_92145,TP,0.85,Under 2.9s (270ms) = wash (user-learned),270,0.3745,0.224861,5,,,,,,
1770281134550_mirror_reversal_92146_92151,2026-02-05T08:45:34.550000+00:00,1770281134550,Feb-4-6,mirror_reversal,92146_92151,TP,0.85,Under 2.9s (193ms) = wash (user-learned),193,0.0951,0.084322,5,,,,,,
1770281134550_mirror_reversal_92147_92151,2026-02-05T08:45:34.550000+00:00,1770281134550,Feb-4-6,mirror_reversal,92147_92151,TP,0.85,Under 2.9s (193ms) = wash (user-learned),193,0.4268,0.084322,4,,,,,,
1770281150415_mirror_reversal_92223_92226,2026-02-05T08:45:50.415000+00:00,1770281150415,Feb-4-6,mirror_reversal,92223_92226,TP,0.85,Under 2.9s (1500ms) = wash (user-learned),1500,0.0,0.702746,3,,,,,,
1770281168254_mirror_reversal_92293_92298,2026-02-05T08:46:08.254000+00:00,1770281168254,Feb-4-6,mirror_reversal,92293_92298,TP,0.85,Under 2.9s (2517ms) = wash (user-learned),2517,0.0068,0.0,5,,,,,,
1770281168254_mirror_reversal_92294_92298,2026-02-05T08:46:08.254000+00:00,1770281168254,Feb-4-6,mirror_reversal,92294_92298,TP,0.85,Under 2.9s (2509ms) = wash (user-learned),2509,0.0068,0.252987,4,,,,,,
1770281168254_mirror_reversal_92294_92299,2026-02-05T08:46:08.254000+00:00,1770281168254,Feb-4-6,mirror_reversal,92294_92299,TP,0.85,Under 2.9s (2509ms) = wash (user-learned),2509,0.0023,0.505981,5,,,,,,
1770281197240_mirror_reversal_92481_92485,2026-02-05T08:46:37.240000+00:00,1770281197240,Feb-4-6,mirror_reversal,92481_92485,TP,0.85,Under 2.9s (1945ms) = wash (user-learned),1945,0.0,0.252759,4,,,,,,
1770281208634_mirror_reversal_92553_92557,2026-02-05T08:46:48.634000+00:00,1770281208634,Feb-4-6,mirror_reversal,92553_92557,TP,0.85,Under 2.9s (548ms) = wash (user-learned),548,0.3412,0.379084,4,,,,,,
1770281219251_mirror_reversal_92603_92605,2026-02-05T08:46:59.251000+00:00,1770281219251,Feb-4-6,mirror_reversal,92603_92605,TP,0.85,Under 2.9s (163ms) = wash (user-learned),163,0.0,0.224657,2,,,,,,
1770281219734_mirror_reversal_92602_92607,2026-02-05T08:46:59.734000+00:00,1770281219734,Feb-4-6,mirror_reversal,92602_92607,TP,0.85,Under 2.9s (646ms) = wash (user-learned),646,0.0,0.252733,5,,,,,,
1770281227837_mirror_reversal_92656_92661,2026-02-05T08:47:07.837000+00:00,1770281227837,Feb-4-6,mirror_reversal,92656_92661,TP,0.95,Ultra-fast (94ms) + similar amount = wash,94,0.7796,0.897909,5,,,,,,
1770281227837_mirror_reversal_92660_92661,2026-02-05T08:47:07.837000+00:00,1770281227837,Feb-4-6,mirror_reversal,92660_92661,TP,0.95,Ultra-fast (24ms) + similar amount = wash,24,0.7796,0.0,1,,,,,,
1770281227898_mirror_reversal_92661_92664,2026-02-05T08:47:07.898000+00:00,1770281227898,Feb-4-6,mirror_reversal,92661_92664,TP,0.95,Ultra-fast (61ms) + similar amount = wash,61,0.7796,0.448924,3,,,,,,
1770281227906_mirror_reversal_92661_92666,2026-02-05T08:47:07.906000+00:00,1770281227906,Feb-4-6,mirror_reversal,92661_92666,TP,0.95,Ultra-fast (69ms) + similar amount = wash,69,0.7796,0.897829,5,,,,,,
1770281247854_mirror_reversal_92817_92820,2026-02-05T08:47:27.854000+00:00,1770281247854,Feb-4-6,mirror_reversal,92817_92820,TP,0.85,Under 2.9s (1400ms) = wash (user-learned),1400,0.0,0.252536,3,,,,,,
1770281256034_mirror_reversal_92874_92876,2026-02-05T08:47:36.034000+00:00,1770281256034,Feb-4-6,mirror_reversal,92874_92876,TP,0.85,Under 2.9s (289ms) = wash (user-learned),289,0.5558,0.014024,2,,,,,,
1770281267893_mirror_reversal_92909_92910,2026-02-05T08:47:47.893000+00:00,1770281267893,Feb-4-6,mirror_reversal,92909_92910,TP,0.85,Under 2.9s (301ms) = wash (user-learned),301,0.6378,0.182345,1,,,,,,
1770281269161_mirror_reversal_92929_92934,2026-02-05T08:47:49.161000+00:00,1770281269161,Feb-4-6,mirror_reversal,92929_92934,TP,0.85,Under 2.9s (193ms) = wash (user-learned),193,0.47,0.954063,5,,,,,,
1770281280397_mirror_reversal_92959_92962,2026-02-05T08:48:00.397000+00:00,1770281280397,Feb-4-6,mirror_reversal,92959_92962,TP,0.85,Under 2.9s (2217ms) = wash (user-learned),2217,0.0996,0.126235,3,,,,,,
1770281284084_mirror_reversal_92981_92983,2026-02-05T08:48:04.084000+00:00,1770281284084,Feb-4-6,mirror_reversal,92981_92983,TP,0.85,Under 2.9s (320ms) = wash (user-learned),320,0.0001,0.014029,2,,,,,,
1770281286166_mirror_reversal_93009_93013,2026-02-05T08:48:06.166000+00:00,1770281286166,Feb-4-6,mirror_reversal,93009_93013,TP,0.85,Under 2.9s (946ms) = wash (user-learned),946,0.567,0.084198,4,,,,,,
1770281293150_mirror_reversal_93068_93071,2026-02-05T08:48:13.150000+00:00,1770281293150,Feb-4-6,mirror_reversal,93068_93071,TP,0.85,Under 2.9s (546ms) = wash (user-learned),546,0.0435,0.294827,3,,,,,,
1770281293150_mirror_reversal_93069_93071,2026-02-05T08:48:13.150000+00:00,1770281293150,Feb-4-6,mirror_reversal,93069_93071,TP,0.85,Under 2.9s (546ms) = wash (user-learned),546,0.0435,0.294827,2,,,,,,
1770281295963_mirror_reversal_93077_93078,2026-02-05T08:48:15.963000+00:00,1770281295963,Feb-4-6,mirror_reversal,93077_93078,TP,0.85,Under 2.9s (1310ms) = wash (user-learned),1310,0.0,0.252733,1,,,,,,
1770281305424_mirror_reversal_93119_93123,2026-02-05T08:48:25.424000+00:00,1770281305424,Feb-4-6,mirror_reversal,93119_93123,TP,0.85,Under 2.9s (1880ms) = wash (user-learned),1880,0.0,0.252739,4,,,,,,
1770281305489_mirror_reversal_93119_93124,2026-02-05T08:48:25.489000+00:00,1770281305489,Feb-4-6,mirror_reversal,93119_93124,TP,0.85,Under 2.9s (1945ms) = wash (user-learned),1945,0.0023,0.505472,5,,,,,,
1770281310198_mirror_reversal_93169_93172,2026-02-05T08:48:30.198000+00:00,1770281310198,Feb-4-6,mirror_reversal,93169_93172,TP,0.95,Ultra-fast (46ms) + similar amount = wash,46,0.0708,0.042105,3,,,,,,
1770281342353_mirror_reversal_93322_93325,2026-02-05T08:49:02.353000+00:00,1770281342353,Feb-4-6,mirror_reversal,93322_93325,TP,0.85,Under 2.9s (1141ms) = wash (user-learned),1141,0.0,0.23886,3,,,,,,
1770281345494_mirror_reversal_93353_93357,2026-02-05T08:49:05.494000+00:00,1770281345494,Feb-4-6,mirror_reversal,93353_93357,TP,0.85,Under 2.9s (1921ms) = wash (user-learned),1921,0.0,0.252956,4,,,,,,
1770281352504_mirror_reversal_93366_93369,2026-02-05T08:49:12.504000+00:00,1770281352504,Feb-4-6,mirror_reversal,93366_93369,TP,0.85,Under 2.9s (772ms) = wash (user-learned),772,0.0046,0.758848,3,,,,,,
1770281356089_mirror_reversal_93374_93379,2026-02-05T08:49:16.089000+00:00,1770281356089,Feb-4-6,mirror_reversal,93374_93379,TP,0.85,Under 2.9s (2594ms) = wash (user-learned),2594,0.0,0.463668,5,,,,,,
1770281401583_mirror_reversal_93547_93550,2026-02-05T08:50:01.583000+00:00,1770281401583,Feb-4-6,mirror_reversal,93547_93550,TP,0.95,Ultra-fast (53ms) + similar amount = wash,53,0.7087,0.828807,3,,,,,,
1770281402264_mirror_reversal_93549_93554,2026-02-05T08:50:02.264000+00:00,1770281402264,Feb-4-6,mirror_reversal,93549_93554,TP,0.85,Under 2.9s (730ms) = wash (user-learned),730,0.0666,0.014047,5,,,,,,
1770281402829_mirror_reversal_93558_93563,2026-02-05T08:50:02.829000+00:00,1770281402829,Feb-4-6,mirror_reversal,93558_93563,TP,0.85,Under 2.9s (216ms) = wash (user-learned),216,0.4962,0.295022,5,,,,,,
1770281470644_mirror_reversal_94058_94061,2026-02-05T08:51:10.644000+00:00,1770281470644,Feb-4-6,mirror_reversal,94058_94061,TP,0.85,Under 2.9s (900ms) = wash (user-learned),900,0.0023,0.506121,3,,,,,,
1770281490473_mirror_reversal_94148_94150,2026-02-05T08:51:30.473000+00:00,1770281490473,Feb-4-6,mirror_reversal,94148_94150,TP,0.85,Under 2.9s (426ms) = wash (user-learned),426,0.0,0.126608,2,,,,,,
1770281517494_mirror_reversal_94309_94311,2026-02-05T08:51:57.494000+00:00,1770281517494,Feb-4-6,mirror_reversal,94309_94311,TP,0.85,Under 2.9s (860ms) = wash (user-learned),860,0.1791,0.042211,2,,,,,,
1770281520676_mirror_reversal_94344_94345,2026-02-05T08:52:00.676000+00:00,1770281520676,Feb-4-6,mirror_reversal,94344_94345,TP,0.95,Ultra-fast (73ms) + similar amount = wash,73,0.2842,0.956354,1,,,,,,
1770281542196_mirror_reversal_94424_94427,2026-02-05T08:52:22.196000+00:00,1770281542196,Feb-4-6,mirror_reversal,94424_94427,TP,0.85,Under 2.9s (2662ms) = wash (user-learned),2662,0.5964,0.675178,3,,,,,,
1770281584375_mirror_reversal_94633_94635,2026-02-05T08:53:04.375000+00:00,1770281584375,Feb-4-6,mirror_reversal,94633_94635,TP,0.85,Under 2.9s (1391ms) = wash (user-learned),1391,0.0,0.253108,2,,,,,,
1770281604702_mirror_reversal_94777_94782,2026-02-05T08:53:24.702000+00:00,1770281604702,Feb-4-6,mirror_reversal,94777_94782,TP,0.85,Under 2.9s (2445ms) = wash (user-learned),2445,0.0,0.252892,5,,,,,,
1770281622329_mirror_reversal_94837_94842,2026-02-05T08:53:42.329000+00:00,1770281622329,Feb-4-6,mirror_reversal,94837_94842,TP,0.85,Under 2.9s (2695ms) = wash (user-learned),2695,0.0046,0.182639,5,,,,,,
1770281622329_mirror_reversal_94838_94842,2026-02-05T08:53:42.329000+00:00,1770281622329,Feb-4-6,mirror_reversal,94838_94842,TP,0.85,Under 2.9s (2690ms) = wash (user-learned),2690,0.0023,0.070247,4,,,,,,
1770281622329_mirror_reversal_94840_94842,2026-02-05T08:53:42.329000+00:00,1770281622329,Feb-4-6,mirror_reversal,94840_94842,TP,0.85,Under 2.9s (2686ms) = wash (user-learned),2686,0.0,0.323139,2,,,,,,
1770281622329_mirror_reversal_94839_94843,2026-02-05T08:53:42.329000+00:00,1770281622329,Feb-4-6,mirror_reversal,94839_94843,TP,0.85,Under 2.9s (2690ms) = wash (user-learned),2690,0.0,0.140494,4,,,,,,
1770281679984_mirror_reversal_95071_95074,2026-02-05T08:54:39.984000+00:00,1770281679984,Feb-4-6,mirror_reversal,95071_95074,TP,0.85,Under 2.9s (838ms) = wash (user-learned),838,0.0,0.252835,3,,,,,,
1770281701009_mirror_reversal_95158_95163,2026-02-05T08:55:01.009000+00:00,1770281701009,Feb-4-6,mirror_reversal,95158_95163,TP,0.85,Under 2.9s (1025ms) = wash (user-learned),1025,0.0068,0.969381,5,,,,,,
1770281710034_mirror_reversal_95245_95248,2026-02-05T08:55:10.034000+00:00,1770281710034,Feb-4-6,mirror_reversal,95245_95248,TP,0.85,Under 2.9s (1520ms) = wash (user-learned),1520,0.0,0.253045,3,,,,,,
1770281711964_mirror_reversal_95272_95274,2026-02-05T08:55:11.964000+00:00,1770281711964,Feb-4-6,mirror_reversal,95272_95274,TP,0.85,Under 2.9s (637ms) = wash (user-learned),637,0.6141,0.014053,2,,,,,,
1770281718910_mirror_reversal_95312_95314,2026-02-05T08:55:18.910000+00:00,1770281718910,Feb-4-6,mirror_reversal,95312_95314,TP,0.85,Under 2.9s (469ms) = wash (user-learned),469,0.0,0.253007,2,,,,,,
1770281718924_mirror_reversal_95312_95317,2026-02-05T08:55:18.924000+00:00,1770281718924,Feb-4-6,mirror_reversal,95312_95317,TP,0.85,Under 2.9s (483ms) = wash (user-learned),483,0.0023,0.506007,5,,,,,,
